driver,file,sector,y,delta
Andrew H,Garage 61 - Andrew H - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.912 - 01K59535QEVYV8DETT7APXHBJ9.csv,NASCAR T3–T4 (Oval),13.317279000790261,1.2228708986478019
Andrew H,Garage 61 - Andrew H - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.912 - 01K59535QEVYV8DETT7APXHBJ9.csv,Frontstretch Chicane Exit,9.742483298174134,0.8686754374004568
Andrew Zuniga,Garage 61 - Andrew Zuniga - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.902 - 01K5N9J5PMX022BVAERSEZGB6M.csv,Frontstretch Chicane,6.180673123981987,0.21341198281225449
Andrew Zuniga,Garage 61 - Andrew Zuniga - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.902 - 01K5N9J5PMX022BVAERSEZGB6M.csv,Infield Entry/Horseshoe,11.106310785913998,0.7673714288037967
Andrew Zuniga,Garage 61 - Andrew Zuniga - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.902 - 01K5N9J5PMX022BVAERSEZGB6M.csv,Infield Switchbacks,11.781642354656242,0.9974133682161757
Andrew Zuniga,Garage 61 - Andrew Zuniga - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.902 - 01K5N9J5PMX022BVAERSEZGB6M.csv,NASCAR T1–T2 (Oval),16.656225876747595,0.9849297141376852
Andrew Zuniga,Garage 61 - Andrew Zuniga - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.902 - 01K5N9J5PMX022BVAERSEZGB6M.csv,Backstretch Chicane,9.674025601397073,0.6522968248340995
Andrew Zuniga,Garage 61 - Andrew Zuniga - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.902 - 01K5N9J5PMX022BVAERSEZGB6M.csv,NASCAR T3–T4 (Oval),12.669786989270301,0.575378887127842
Andrew Zuniga,Garage 61 - Andrew Zuniga - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.902 - 01K5N9J5PMX022BVAERSEZGB6M.csv,Frontstretch Chicane Exit,9.833335268032812,0.9595274072591344
Asier Menaoum Baigorri,Garage 61 - Asier Menaoum Baigorri - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.154 - 01K5PQJFJNGXNMRDRVVG7E3KPB.csv,Frontstretch Chicane,6.482496019729512,0.5152348785597791
Asier Menaoum Baigorri,Garage 61 - Asier Menaoum Baigorri - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.154 - 01K5PQJFJNGXNMRDRVVG7E3KPB.csv,Infield Entry/Horseshoe,11.07944464789646,0.7405052907862597
Asier Menaoum Baigorri,Garage 61 - Asier Menaoum Baigorri - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.154 - 01K5PQJFJNGXNMRDRVVG7E3KPB.csv,Infield Switchbacks,11.510115132825197,0.7258861463851307
Asier Menaoum Baigorri,Garage 61 - Asier Menaoum Baigorri - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.154 - 01K5PQJFJNGXNMRDRVVG7E3KPB.csv,NASCAR T1–T2 (Oval),16.12743982502729,0.45614366241738225
Asier Menaoum Baigorri,Garage 61 - Asier Menaoum Baigorri - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.154 - 01K5PQJFJNGXNMRDRVVG7E3KPB.csv,Backstretch Chicane,9.616551058961397,0.5948222823984235
Asier Menaoum Baigorri,Garage 61 - Asier Menaoum Baigorri - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.154 - 01K5PQJFJNGXNMRDRVVG7E3KPB.csv,NASCAR T3–T4 (Oval),12.486630469427915,0.3922223672854557
