driver,file,sector,sector_time_sec,brake_start_m,throttle_on_m,entry_speed_kph,exit_speed_kph,min_speed_kph,max_speed_kph,mean_speed_kph,var_speed,full_throttle_ratio,brake_ratio,sector_time_best,delta_time_sec
Flatout Sim Racing Rig 7,Garage 61 - Flatout Sim Racing Rig 7 - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.940 - 01K4KAVV9Q6VSZHYX.csv,T1-T2 (Rettifilo),18.639649174593327,737.72916534,975.41983665,70.05928115384616,35.37136544,15.67372812,80.11563296,55.49023056244995,616.975917447967,0.5974955277280859,0.22719141323792486,18.38627200137899,0.2533771732143357
Flatout Sim Racing Rig 7,Garage 61 - Flatout Sim Racing Rig 7 - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.940 - 01K4KAVV9Q6VSZHYX.csv,Curva Grande,11.748419391972735,,1043.21740113,35.4945972,72.3233688,35.4945972,72.3233688,58.68900652414773,105.5700068247385,1.0,0.0,11.588415280509311,0.16000411146342408
Flatout Sim Racing Rig 7,Garage 61 - Flatout Sim Racing Rig 7 - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.940 - 01K4KAVV9Q6VSZHYX.csv,Var. della Roggia,10.516889186538373,1962.21492396,2156.4703185,72.34792999999999,40.770889239999995,23.97466276,76.00389024,49.264804345396826,402.0528300964486,0.41904761904761906,0.3603174603174603,10.341033627863455,0.1758555586749182
Flatout Sim Racing Rig 7,Garage 61 - Flatout Sim Racing Rig 7 - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.940 - 01K4KAVV9Q6VSZHYX.csv,Lesmo 1-2,20.416731345851733,2430.66100284,2879.723472,40.85050308,64.03332212000001,34.29870772,64.03332212000001,47.891930658205546,58.639650840037845,0.7088091353996737,0.1639477977161501,20.062911657518782,0.3538196883329512
Flatout Sim Racing Rig 7,Garage 61 - Flatout Sim Racing Rig 7 - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.940 - 01K4KAVV9Q6VSZHYX.csv,Serraglio,9.002163772823613,3774.4418946,,64.06598372,51.11239744,51.11239744,76.85405628000001,70.2220478311111,30.908821069170624,0.7944444444444444,0.18333333333333332,8.835726908461426,0.1664368643621863
Flatout Sim Racing Rig 7,Garage 61 - Flatout Sim Racing Rig 7 - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.940 - 01K4KAVV9Q6VSZHYX.csv,Ascari,16.421290138061053,,3959.4929073000003,50.848065719999994,75.69766544,32.8892224,75.69766544,56.05863495756345,181.83148853765903,0.7979695431472081,0.09340101522842639,16.24437667508812,0.17691346297293364
Flatout Sim Racing Rig 7,Garage 61 - Flatout Sim Racing Rig 7 - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.940 - 01K4KAVV9Q6VSZHYX.csv,Parabolica,17.19485699015916,4993.0567953,5194.583100000001,75.7200816,69.57388053846154,35.98532848,78.18240516,56.84945525011104,176.66472929000352,0.707647628267183,0.1713455953533398,17.000741053092366,0.19411593706679398
Gerry Verner,Garage 61 - Gerry Verner - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.712 - 01K3M5KCGMNK73XSBCY4WNXM5Z.csv,T1-T2 (Rettifilo),18.47679673528786,727.7966034,943.76126544,70.45211776923077,34.89934108,18.79031156,81.01819932000001,56.19683711802331,612.0243567175736,0.5930971843778383,0.26248864668483196,18.38627200137899,0.09052473390886817
Gerry Verner,Garage 61 - Gerry Verner - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.712 - 01K3M5KCGMNK73XSBCY4WNXM5Z.csv,Curva Grande,11.714405600813873,,1042.88256573,35.026631280000004,72.69378667999999,35.026631280000004,72.69378667999999,58.7752351517379,109.64358617728769,1.0,0.0,11.588415280509311,0.12599032030456137
Gerry Verner,Garage 61 - Gerry Verner - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.43.712 - 01K3M5KCGMNK73XSBCY4WNXM5Z.csv,Var. della Roggia,10.499729497312556,1971.45539619,2199.19039149,72.71889108,38.022631759999996,24.50979664,76.74423032,49.254910537396825,438.7609870067182,0.4444444444444444,0.3523809523809524,10.341033627863455,0.15869586944910097
